date,frequency,period_1,june,sdr,end_of_period,gbp,eur,sf,100_hkd,100_jpy,cny,sgd,100_idr,100_thb
2015-04-21,Daily,463.1778017399999,21,4.98810389,3.6435,5.42243925,3.9074718,380.60177999999996,47.01199395,3.0511246,0.5874434,2.69739035,0.0281189,11.2384356
2015-04-22,Daily,460.89971787999997,22,5.00990308,3.619,5.40352935,3.8815587,378.794305,46.69526855,3.0247817,0.58395935,2.68014535,0.0280217,11.1792451
2015-04-23,Daily,455.48234822999996,23,4.97360913,3.6205,5.44070675,3.87701265,373.36298,46.7155277,3.01922215,0.5842297,2.68962195,0.0280008,11.1709374
2015-04-24,Daily,457.90620491000004,24,4.94210796,3.5995,5.4127485,3.88458055,376.24133,46.4442625,3.01074825,0.58082685,2.6851922,0.02781685,11.07709125
2015-04-27,Daily,454.3536887,27,4.93845035,3.5645,5.4080597,3.8689086,373.38298499999996,45.99206545,2.9968893,0.57507245,2.6752478,0.0275113,10.92399875
2015-04-28,Daily,453.52588140000006,28,4.9623137,3.5575,5.417895,3.86931495,372.64973000000003,45.90263495,2.98711135,0.5731202,2.6763213,0.02739385,10.9025461
2015-04-29,Daily,453.14721257,29,4.98813132,3.559,5.4584387,3.9035114,372.124735,45.91991525,2.9937756,0.57357905,2.69488515,0.0274392,10.9038019
2015-04-30,Daily,461.04482284999995,30,5.0478591,3.5705,5.5071395,3.9659331,379.71933,46.0668077,3.00155525,0.57548805,2.7001179,0.02760125,10.862491
2015-05-05,Daily,467.37564934000005,5,4.99191744,3.606,5.4510103,4.01510095,385.54484,46.5149284,3.00187325,0.58084475,2.69920285,0.02773315,10.94219825
2015-05-06,Daily,466.71659168,6,5.05041628,3.568,5.4251444,4.0068642,385.646455,46.02891015,2.9754414,0.57539115,2.6881649,0.0274251,10.7243791
2015-05-07,Daily,473.90585958,7,5.08812623,3.5945,5.47765915,4.07760105,392.198695,46.36838015,3.0085797,0.57935635,2.70578575,0.0274442,10.779732
2015-05-08,Daily,472.2974891,8,5.0648975,3.6075,5.57881875,4.0420236,390.401025,46.5273762,3.0083811,0.5810395,2.7064034,0.0274137,10.75261035
2015-05-11,Daily,467.18638194999994,11,5.09163875,3.6015,5.55207255,4.01351175,385.434595,46.44969145,3.0050064,0.5800265,2.6993708,0.02743895,10.7315298
2015-05-12,Daily,470.24761371,12,5.08551696,3.625,5.64448795,4.0435065,388.03263499999997,46.760618,3.01618345,0.583783,2.70673955,0.0274611,10.7216822
2015-05-13,Daily,470.44647523,13,5.03690348,3.6045,5.65041465,4.051278,388.604395,46.4895826,3.0056286,0.58079025,2.69979785,0.02733685,10.69584795
2015-05-14,Daily,471.76548460000004,14,5.06621325,3.5725,5.628653,4.06246875,390.35197,46.0845843,2.99857335,0.5760285,2.70439075,0.0271932,10.6929095
2015-05-15,Daily,471.98658910999995,15,5.05788056,3.5665,5.6250841,4.0684851,390.74234,46.01282425,2.9878943,0.574797,2.70025825,0.027246,10.62327955
2015-05-18,Daily,470.6502479999999,18,5.08399605,3.572,5.61482715,4.08315355,389.25516999999996,46.08170095,2.9857484,0.57580405,2.7015586,0.0272308,10.66905845
2015-05-19,Daily,468.4909368,19,5.07948705,3.585,5.61285535,4.05355985,386.8775,46.24971,2.98886995,0.57782045,2.6997519,0.02722095,10.7391613
2015-05-20,Daily,467.23498371999995,20,5.05388112,3.609,5.5988224,4.0204261,385.32999,46.5548272,2.9859761,0.58167465,2.70144865,0.02740735,10.77153015
2015-05-21,Daily,467.8424427,21,5.04553175,3.606,5.6084121,4.00969175,385.99872999999997,46.5131279,2.97561585,0.5813879,2.69950655,0.0273898,10.7770491
2015-05-22,Daily,465.29090757,22,5.07268612,3.5875,5.6243035,3.9989864,383.71037,46.27957525,2.9696619,0.57904005,2.6940264,0.0273021,10.74745585
2015-05-25,Daily,464.14725854000005,25,5.09027274,3.6055,5.57951155,3.96154335,382.384225,46.51057935,2.9638308,0.58151355,2.69308345,0.0273455,10.74985325
2015-05-26,Daily,464.07636868,26,5.06169928,3.618,5.5898102,3.95917755,382.14953,46.67092425,2.97105355,0.58312985,2.69056355,0.02742465,10.7550558
2015-05-27,Daily,464.51059084999997,27,5.0698135,3.6385,5.60019765,3.959234,382.275775,46.9338542,2.95632765,0.58631585,2.695086,0.02750605,10.76798095
2015-05-28,Daily,467.00150432000004,28,5.07416092,3.65,5.6014729,3.98087275,384.574945,47.0749086,2.94034755,0.5887287,2.70240285,0.02761075,10.7860543
2015-05-29,Daily,470.23607555,29,5.10661125,3.6515,5.59884525,4.0011312,387.67387,47.098202,2.95106515,0.5888139,2.7095317,0.0276179,10.8288872
2015-06-01,Daily,472.75242541999995,1,5.13700142,3.6725,5.6152528,4.02138765,389.717205,47.37334365,2.9590687,0.59246295,2.7193633,0.0277746,10.91706535
2015-06-02,Daily,475.1926457899999,2,5.12194059,3.70005,5.62611145,4.0434148,391.726335,47.70380355,2.9660909,0.5969219,2.7298591,0.027983,10.9501355
2015-06-03,Daily,477.37778759,3,5.17206894,3.679,5.6463455,4.1044766,394.10829,47.441586,2.9663375,0.59368395,2.73095085,0.0278417,10.90720655
2015-06-04,Daily,480.08455126,4,5.22928186,3.7015,5.6747701,4.17140565,396.24264500000004,47.7397319,2.97464575,0.5968814,2.7485707,0.0279517,10.9771672
2015-06-05,Daily,481.05832861,5,5.27439471,3.7105,5.6995136,4.1598417,396.993595,47.8635251,2.98115975,0.5975426,2.753005,0.02791635,10.9973348
2015-06-08,Daily,484.83587221000005,8,5.25584066,3.7635,5.7453594,4.1793669,399.84065000000004,48.54437835,3.00023925,0.60656125,2.76677115,0.02815725,11.105048
2015-06-09,Daily,491.4243600799999,9,5.27466578,3.7635,5.778102,4.2593412,406.20624999999995,48.55001565,3.02155715,0.60656615,2.7785163,0.02812045,11.1577254
2015-06-10,Daily,488.35675648,10,5.25831393,3.7575,5.778096,4.23902385,403.295145,48.4688618,3.0169822,0.60549175,2.7758286,0.02817775,11.1333356
2015-06-11,Daily,485.1781183199999,11,5.25666747,3.7355,5.78871765,4.2216754,400.43955,48.18414625,3.0346484,0.60177695,2.77970015,0.02809175,11.1076443
2015-06-12,Daily,485.32006346000003,12,5.27992706,3.7385,5.8010309,4.20824275,400.52505500000007,48.22439935,3.02724845,0.602299,2.78027745,0.0280774,11.1050061
2015-06-15,Daily,489.1358907,15,5.270011,3.7635,5.8496085,4.2215181,403.85244,48.54281285,3.04884975,0.60607775,2.79181045,0.028228,11.1610343
2015-06-16,Daily,488.7473777,16,5.2765551,3.7525,5.85840345,4.2326326,403.62492000000003,48.40561415,3.037355,0.6044523,2.78768305,0.0281139,11.13914815
2015-06-17,Daily,487.97995597,17,5.24414017,3.75075,5.8669237,4.2239072,402.916635,48.38116905,3.0383981,0.6042483,2.79177535,0.0280556,11.1339535
2015-06-18,Daily,489.2051931699999,18,5.26993257,3.7235,5.89783805,4.23064085,404.55239,48.02811945,3.0236715,0.59965545,2.7877814,0.027928,11.0637359
2015-06-19,Daily,488.29833720000005,19,5.27066325,3.7185,5.9073954,4.2290502,403.72405000000003,47.96424485,3.0232937,0.59893695,2.78706355,0.02789995,11.04723935
2015-06-22,Daily,491.72616617,22,5.30657932,3.7325,5.9316894,4.24870495,406.789865,48.1516605,3.04172455,0.6010952,2.8021779,0.0280418,11.09212755
2015-06-23,Daily,489.69320473,23,5.28190643,3.754,5.91968305,4.2286934,404.48233,48.42746345,3.0346389,0.60464035,2.8036895,0.0282468,11.12791285
2015-06-24,Daily,487.26537628000005,24,5.28587923,3.7525,5.90681055,4.19754665,402.1542,48.40436655,3.02816345,0.6043549,2.79630455,0.02824935,11.10700105
2015-06-25,Daily,487.87254548,25,5.29043933,3.7585,5.9002816,4.2149699,402.624625,48.48613935,3.0401198,0.6053505,2.7993155,0.02820745,11.12459705
2015-06-26,Daily,487.46042862999985,26,5.32139478,3.763,5.9259726,4.20985635,402.07296499999995,48.54356555,3.0500507,0.60600695,2.8004764,0.02823485,11.13890545
2015-06-29,Daily,488.82636067,29,5.31192717,3.783,5.94574145,4.1671639,403.133045,48.8009394,3.0783629,0.6091543,2.79704265,0.02833175,11.17165215
2015-06-30,Daily,492.89891135999994,30,5.25849221,3.7855,5.95269905,4.2363532,407.08688000000006,48.8319297,3.0946254,0.60991525,2.80958925,0.02841435,11.20451295
2015-07-01,Daily,484.5549447599999,1,5.29105076,3.739,5.86985645,4.1654332,399.722135,48.2336484,3.05212055,0.6029721,2.77951255,0.02807585,11.0711399
2015-07-02,Daily,484.14860041,2,5.29510256,3.7735,5.8911888,4.1774534,398.67940000000004,48.67995885,3.06004985,0.60816315,2.7914638,0.02828185,11.16403815
2015-07-03,Daily,486.91124698000004,3,5.32728738,3.784,5.9079594,4.1977805,401.16619499999996,48.8135245,3.0752977,0.6097276,2.80265235,0.02840625,11.1984163
2015-07-06,Daily,489.24965465,6,5.3204074,3.807,5.9221694,4.2015956,403.07042500000006,49.10483975,3.1077552,0.61323115,2.81707875,0.02849765,11.25665475
2015-07-07,Daily,489.3003863800001,7,5.31053658,3.806,5.9335545,4.1989696,403.17799,49.08434505,3.1027596,0.61296635,2.81436025,0.02861655,11.2302879
2015-07-08,Daily,488.3753685399999,8,5.31043524,3.807,5.8761048,4.1844642,402.3462999999999,49.0921762,3.1188302,0.61309285,2.80648775,0.028519,11.1919583
2015-07-09,Daily,488.51476101,9,5.29427721,3.8045,5.84922875,4.2142448,402.48615,49.07069575,3.139415,0.6127988,2.81616645,0.0285184,11.19876585
2015-07-10,Daily,486.08514964,10,5.33844834,3.7885,5.83410095,4.2044776,400.32769,48.8725214,3.10698345,0.61014305,2.80900135,0.0284689,11.1648146
2015-07-13,Daily,490.08908502,13,5.32495092,3.8005,5.89115535,4.23128675,404.07212000000004,49.032067,3.0982762,0.6121397,2.8110213,0.02857625,11.18699155
2015-07-14,Daily,486.71742042000005,14,5.31576842,3.8065,5.8958883,4.19114705,400.705335,49.10219115,3.0830604,0.61308145,2.7975609,0.02855805,11.1783297
2015-07-15,Daily,488.6221264499999,15,5.32143815,3.80475,5.95291225,4.1873178,402.57662999999997,49.08436545,3.082142,0.61278975,2.79576025,0.02853315,11.17548765
2015-07-16,Daily,485.29695575,16,5.295537,3.8075,5.94959955,4.1633109,399.318495,49.12459555,3.0756495,0.6131783,2.7862139,0.0285324,11.13434365
2015-07-20,Daily,481.12329029,20,5.28628599,3.807,5.9353037,4.1197452,395.28627,49.1168778,3.0653411,0.613083,2.77397325,0.02852865,11.0908816
2015-07-21,Daily,480.4210364,21,5.2683893,3.807,5.9254054,4.1216487,394.671385,49.1159265,3.06065855,0.61307315,2.7759958,0.02852865,11.03302535
2015-07-22,Daily,481.27257308,22,5.30330328,3.7925,5.90245775,4.1469092,395.753085,48.92917185,3.06501835,0.61078725,2.77920325,0.02836045,10.9617767
2015-07-23,Daily,482.83336929,23,5.31445779,3.807,5.9457727,4.1665712,397.05884,49.1181452,3.07053285,0.61310275,2.7842182,0.02841575,10.92631285
2015-07-24,Daily,481.75400972,24,5.31348407,3.807,5.9065607,4.1776116,396.02638,49.117511,3.0725154,0.61307315,2.77700825,0.0282996,10.91456595
2015-07-27,Daily,483.08585616000005,27,5.33365016,3.8145,5.922393,4.1976666,397.136925,49.2145928,3.0895396,0.61429075,2.7853237,0.0283501,10.94862445
2015-07-28,Daily,482.5772370699999,28,5.32960732,3.814,5.93477495,4.2240052,396.61002,49.2094112,3.08800915,0.6142202,2.79178735,0.02833265,10.93306905
2015-07-29,Daily,482.79890320000004,29,5.335786,3.814,5.9559426,4.2259121,396.79571,49.2087761,3.090261,0.6142894,2.79680325,0.0283537,10.93306905
2015-07-30,Daily,479.48909843,30,5.32300748,3.814,5.9494588,4.1847209,393.60181,49.20655505,3.0719668,0.6142103,2.78231695,0.02831795,10.9127342
2015-07-31,Daily,480.89152620000004,31,5.3584374,3.8175,5.9594995,4.17901735,394.961515,49.2444034,3.0804924,0.61476405,2.780813,0.0283019,10.8667822
2015-08-03,Daily,484.5097352,3,5.39245525,3.842,6.004278,4.219861,397.969965,49.5623634,3.09876205,0.61871445,2.7988637,0.0284624,10.97400995
2015-08-04,Daily,485.84843372999995,4,5.40922883,3.8675,6.02943265,4.23143205,398.855295,49.8790909,3.11719205,0.62283605,2.8018263,0.0286217,11.0059782
2015-08-05,Daily,483.57121470000004,5,5.407795,3.8775,6.02505375,4.2121284,396.43191,50.0077384,3.11621005,0.62442635,2.79903345,0.0286957,11.0407236
2015-08-06,Daily,484.8628147400001,6,5.45799144,3.8905,6.0771559,4.24453565,397.35490000000004,50.1899627,3.11913745,0.62652995,2.81136025,0.02875465,11.06198675
2015-08-07,Daily,487.96370853,7,5.46341063,3.923,6.08594635,4.2815624,399.81661,50.6085803,3.14342965,0.6317536,2.8292227,0.0289681,11.1512248
2015-08-10,Daily,487.66141478000003,10,5.49991153,3.9265,6.08057805,4.3059963,399.35928,50.6511185,3.15673115,0.63231725,2.83655495,0.0290014,11.18342565
2015-08-11,Daily,490.62033699,11,5.61105664,3.9535,6.15461165,4.34074555,401.73764500000004,50.97574095,3.1701549,0.6253217,2.82746305,0.0291341,11.19496345
2015-08-12,Daily,497.8110142499999,12,5.6096034,4.018,6.2471867,4.44370725,407.58777999999995,51.80839675,3.2081122,0.6251605,2.8442998,0.02906855,11.3896991
2015-08-13,Daily,499.90511174000005,13,5.70941624,4.002,6.252125,4.4592286,409.747135,51.61639895,3.2174302,0.6245465,2.87273,0.02912555,11.3749757
2015-08-14,Daily,509.45689241,14,5.77808406,4.076,6.36386,4.5457592,417.730025,52.56032025,3.27586915,0.63688,2.9031353,0.02957265,11.5573868
2015-08-17,Daily,513.43704026,17,5.77063326,4.1165,6.44129425,4.5649932,420.91031499999997,53.0818858,3.3094828,0.6437564,2.92334025,0.0298568,11.6449825
2015-08-18,Daily,514.0713474,18,5.7524793,4.123,6.4285826,4.5672535,421.51015,53.1739302,3.31284495,0.64309365,2.9300373,0.02977435,11.60020155
2015-08-19,Daily,512.83554007,19,5.75211252,4.11,6.43995955,4.5390845,420.546645,53.004903,3.30824705,0.64228795,2.92735115,0.02972335,11.535226
2015-08-20,Daily,518.43277655,20,5.8768187,4.114,6.4513701,4.5811453,425.836005,53.0770244,3.3192143,0.6428728,2.93218465,0.029704,11.5724373
2015-08-21,Daily,531.84080515,21,5.9666265,4.1855,6.5657941,4.718105,437.630735,53.99426045,3.40104875,0.6540866,2.9705472,0.030009,11.72409255
2015-08-24,Daily,544.0916669200001,24,6.02543177,4.23,6.63412155,4.84567665,448.806755,54.55425095,3.4948575,0.6612476,2.9935251,0.03015505,11.81564575
2015-08-25,Daily,549.15611108,25,6.03544518,4.2395,6.6854804,4.8934434,453.471125,54.693702,3.53247585,0.66141955,3.01636525,0.03013685,11.8970176
2015-08-26,Daily,546.1178298299999,26,6.02410473,4.2435,6.66972175,4.8893612,450.35824,54.74954245,3.5532767,0.66174415,3.02836795,0.0300606,11.9099103
2015-08-27,Daily,541.3656323700001,27,5.93997012,4.249,6.5868002,4.82070305,445.76171,54.8226241,3.5372962,0.66290675,3.0306706,0.03027975,11.9236716
2015-08-28,Daily,531.4460463999999,28,5.8341928,4.214,6.5047307,4.74686045,436.81977500000005,54.3724409,3.48422905,0.65918945,3.00635055,0.03003565,11.77424185
2015-09-01,Daily,525.77698889,1,5.93976134,4.156,6.3998248,4.6833972,432.264055,53.62581,3.43997065,0.6525204,2.95118175,0.02952755,11.6349402
2015-09-02,Daily,533.25300856,2,5.94962636,4.219,6.4622435,4.75713405,438.428935,54.4383602,3.50735755,0.66287495,2.98626945,0.0298955,11.811312
2015-09-03,Daily,531.1310192499999,3,5.9859599,4.2285,6.46749145,4.74543465,436.1527,54.5609392,3.5091289,0.66528745,2.98580805,0.02985175,11.7999179
2015-09-04,Daily,534.0667916699999,4,6.03344547,4.2605,6.48938095,4.7391673,438.413325,54.97029305,3.56825815,0.6703221,3.0038429,0.0300363,11.88822045
2015-09-07,Daily,539.40878785,7,6.08670855,4.3045,6.53939745,4.79779605,442.84994500000005,55.54014475,3.6036001,0.67595805,3.0212329,0.03023355,11.95927145
2015-09-08,Daily,544.6051405599999,8,6.07795216,4.3425,6.6435915,4.86512,447.24248500000004,56.0311747,3.65115435,0.68188255,3.0446985,0.03038095,11.99420085
2015-09-09,Daily,539.1969520800001,9,6.09438993,4.331,6.6688746,4.8398933,441.9842,55.87918605,3.5989699,0.67947915,3.06337635,0.03036635,12.02721645
2015-09-10,Daily,541.6771786200001,10,6.06440522,4.3455,6.67121295,4.8706539,444.27984,56.0648206,3.6068234,0.6806116,3.058167,0.0303351,12.00480885
2015-09-11,Daily,540.6176022799999,11,6.07827948,4.3195,6.67319645,4.87326035,443.61724499999997,55.73584465,3.57456175,0.6777814,3.0601116,0.0301694,11.9776522
2015-09-14,Daily,542.90119744,14,6.07464644,4.3165,6.66748225,4.90009115,445.91972999999996,55.69641575,3.58721875,0.677534,3.06113135,0.0301169,11.97033085
2015-09-15,Daily,541.7216186799999,15,5.98906923,4.306,6.6443743,4.875254,445.01876999999996,55.56093355,3.5846002,0.67614045,3.07209395,0.0299444,11.9644386
2015-09-17,Daily,534.3462333699999,17,5.99804177,4.2585,6.60237885,4.8118923,438.56854,54.94590925,3.53329275,0.66885515,3.0440689,0.02945835,11.88529605
2015-09-18,Daily,538.0055488400001,18,6.02130774,4.2495,6.61689715,4.8427309,442.28772000000004,54.83049025,3.5416935,0.66774055,3.03470815,0.02936765,11.88339295
2015-09-21,Daily,534.2834461000001,21,6.0532835,4.2455,6.59878155,4.80569395,438.65309,54.77888005,3.5448596,0.66666165,3.0218164,0.0293766,11.8855028
2015-09-22,Daily,538.1138616500001,22,6.10378995,4.2925,6.66088775,4.808459,441.61548,55.3860254,3.56490345,0.67349185,3.03850795,0.02961875,11.94019755
2015-09-23,Daily,543.48740422,23,6.17229697,4.3465,6.67144355,4.83982845,445.95502500000003,56.0827864,3.6278277,0.6809121,3.05757805,0.02968925,12.02351675
2015-09-25,Daily,546.8031864000001,25,6.1703679,4.391,6.6811268,4.9043085,448.427325,56.656604,3.65490285,0.68850365,3.08270235,0.0298962,12.11644915
2015-09-28,Daily,548.0283602800001,28,6.27138423,4.4025,6.6931215,4.926398,449.32664000000005,56.80608535,3.6576253,0.69120085,3.08698285,0.0299541,12.1364681
2015-09-29,Daily,559.9669800800002,29,6.24481613,4.4725,6.782547,5.0340225,459.87354,57.7081905,3.7384551,0.70277035,3.1229279,0.03042515,12.25678545
2015-09-30,Daily,557.25563563,30,6.18979153,4.4455,6.74115695,5.0051887,457.732775,57.3609209,3.7084469,0.69944,3.1191028,0.03032405,12.2229888
2015-10-01,Daily,550.42499143,1,6.22087718,4.4095,6.6724561,4.9157113,451.70062499999995,56.8964074,3.6693853,0.6937485,3.0922169,0.0300569,12.12400685
2015-10-02,Daily,553.48087271,2,6.16562496,4.4425,6.7272785,4.966493,454.19716,57.3222115,3.70208355,0.6989404,3.0945251,0.0302211,12.1338346
2015-10-05,Daily,551.7520632299999,5,6.13787703,4.401,6.6956819,4.9405629,453.2442,56.78709905,3.6656674,0.69241115,3.073325,0.03021625,12.08402255
2015-10-06,Daily,545.54755171,6,6.07900896,4.369,6.6251525,4.8856344,447.781115,56.3738306,3.6272315,0.6873766,3.0691958,0.03074595,12.0192604
2015-10-07,Daily,545.87008965,7,5.9448137,4.332,6.6089004,4.8869296,448.86573500000003,55.89677775,3.61346335,0.6815554,3.0420281,0.03103155,11.9668548
2015-10-08,Daily,529.1205427200001,8,5.81999842,4.2255,6.46755065,4.7568568,434.36502,54.5225838,3.5241871,0.6653075,2.98917785,0.03053225,11.75382835
2015-10-09,Daily,520.4912872,9,5.89077005,4.1305,6.34775265,4.6596173,427.49960500000003,53.29574335,3.44308815,0.6505903,2.9468841,0.0307216,11.5960147
2015-10-12,Daily,528.42304545,12,5.92111665,4.1735,6.39943675,4.7475651,434.445555,53.84987675,3.4734309,0.65940415,2.9756516,0.03109335,11.7464152
2015-10-13,Daily,529.7187880300002,13,5.82292733,4.195,6.4231755,4.764682,435.39186,54.12868435,3.4986041,0.6619696,2.98906415,0.0309025,11.8119185
2015-10-15,Daily,526.66568695,15,5.919816,4.1175,6.36977385,4.7275083,433.580875,53.12869145,3.4584865,0.64917665,2.9921533,0.0309006,11.6908053
2015-10-16,Daily,533.1035527500001,16,5.94428065,4.175,6.4612315,4.751777,438.87352000000004,53.87062065,3.5050172,0.6567306,3.01738305,0.0308346,11.8171575
2015-10-19,Daily,535.85220855,19,5.9947041,4.207,6.4960295,4.7791528,440.91614000000004,54.28387165,3.5222709,0.66132205,3.04281835,0.031048,11.9178512
2015-10-20,Daily,539.5662350000001,20,6.0749339,4.245,6.571685,4.8123445,443.805935,54.77419795,3.55289625,0.6675211,3.0559368,0.03116745,11.97461705
2015-10-21,Daily,546.45462434,21,6.06739844,4.295,6.6331984,4.8795499,449.64410499999997,55.41864185,3.58185375,0.6770926,3.0868201,0.03133325,12.13963105
2015-10-22,Daily,544.3726083799999,22,5.96365808,4.2945,6.6285621,4.87339905,447.76358500000003,55.41075985,3.5854737,0.6764058,3.0849089,0.03153675,12.05981915
2015-10-23,Daily,529.2947623499999,23,5.9650038,4.22505,6.51080355,4.69656655,434.27394499999997,54.51537165,3.50118145,0.66463485,3.05112875,0.0312793,11.85979745
2015-10-26,Daily,531.9555927300001,26,5.95279438,4.2595,6.5327965,4.701637,436.29026,54.96093765,3.517196,0.6707505,3.0534066,0.03122235,11.98509175
2015-10-27,Daily,530.29793264,27,5.98398084,4.2625,6.54549545,4.71773545,434.483485,54.99964635,3.53529105,0.6710908,3.0603822,0.0312787,12.0070468
2015-10-28,Daily,529.3671348,28,5.9958115,4.278,6.54726635,4.71927595,433.25912000000005,55.19964605,3.55478105,0.67286375,3.0624968,0.03140975,12.0464636
2015-10-29,Daily,527.65922645,29,5.9961176,4.2875,6.54186775,4.68345075,431.46828,55.32222485,3.5535207,0.6743156,3.05682315,0.0315838,12.04354225
2015-10-30,Daily,531.2437506299999,30,5.99606448,4.304,6.59265265,4.72127295,434.65977999999996,55.53512625,3.5618822,0.6782119,3.07001055,0.03146205,12.0932876
2015-11-02,Daily,531.33874325,2,5.9867774,4.2925,6.624616,4.73505725,434.90399,55.38602585,3.5677187,0.677307,3.0655244,0.03147,12.06775665
2015-11-03,Daily,529.91207495,3,5.9468695,4.283,6.60502945,4.7181536,433.72184000000004,55.26344825,3.5500858,0.6759254,3.06827245,0.0316264,12.0478241
2015-11-04,Daily,525.5923421699999,4,5.98836042,4.2625,6.5732016,4.66935615,429.817775,54.99503585,3.5176405,0.6729344,3.05687135,0.0316209,12.007046
2015-11-05,Daily,529.2558793400001,5,5.97834699,4.298,6.6111844,4.67386025,432.82984000000005,55.4541302,3.5375947,0.6774373,3.06190795,0.03163785,12.1019397
2015-11-06,Daily,528.67747762,6,6.05105787,4.301,6.5435417,4.6818537,432.21790000000004,55.4878248,3.5351176,0.6773709,3.0583805,0.03177695,12.0916536
2015-11-09,Daily,531.70686786,9,6.02312401,4.3615,6.57256295,4.69559125,434.30445000000003,56.2654418,3.53544435,0.6858622,3.06834675,0.0319642,12.16258035
2015-11-11,Daily,532.75013093,11,6.02722848,4.3655,6.62508305,4.701644,435.179385,56.31958745,3.5536655,0.68612435,3.0766801,0.0321584,12.1830746
2015-11-12,Daily,532.9894840000001,12,6.04156285,4.368,6.6524644,4.7014974,435.32022,56.35838505,3.55425445,0.686113,3.08137315,0.03215905,12.19345465
2015-11-13,Daily,535.0729739999998,13,6.0795714,4.3775,6.65817775,4.724636,437.18177999999995,56.48277885,3.57128295,0.6868984,3.0820961,0.03211075,12.1961418
2015-11-16,Daily,534.23202985,16,6.05337195,4.3925,6.68187175,4.71095675,436.11007500000005,56.673398,3.5873255,0.6886417,3.08440495,0.0319745,12.21750975
2015-11-17,Daily,531.2385584900002,17,6.05742424,4.3825,6.6524165,4.6717455,433.39619000000005,56.5429163,3.5524668,0.68745105,3.0797618,0.03191915,12.18376715
2015-11-18,Daily,530.3024112400001,18,5.98607544,4.396,6.6797223,4.67448675,432.29448,56.714898,3.56341005,0.68859665,3.0828573,0.0319361,12.18994865
2015-11-19,Daily,524.50345288,19,5.91357578,4.344,6.638719,4.649601,427.51707000000005,56.04835955,3.5256885,0.6810486,3.0636871,0.03152395,12.0901794
2015-11-20,Daily,518.28691906,20,5.92912951,4.2825,6.5468725,4.58976975,422.462375,55.25628315,3.48298215,0.67113305,3.03293275,0.03125915,12.00168205
2015-11-23,Daily,516.9767132000001,23,5.8667634,4.297,6.5179049,4.5606214,421.06835,55.44301785,3.48881645,0.6726045,3.0308592,0.0313307,11.9994448
2015-11-24,Daily,513.9851479299999,24,5.77396368,4.265,6.45507805,4.53497505,418.835535,55.0319037,3.4741173,0.66751185,3.0158401,0.0311087,11.9001145
2015-11-25,Daily,506.79499889,25,5.78474794,4.194,6.3350374,4.4756273,413.03924,54.11578095,3.4280114,0.65651275,2.98420515,0.0306411,11.7511949
2015-11-26,Daily,505.97077604,26,5.81908694,4.2115,6.37052635,4.47324525,411.842625,54.33983515,3.4350156,0.6591489,2.9954846,0.03068935,11.7936189
2015-11-27,Daily,508.54896219000005,27,5.85342594,4.2365,6.3933025,4.49386755,413.922855,54.6627537,3.454561,0.6625225,3.0062095,0.03081655,11.83214795
2015-11-30,Daily,508.4772656,30,5.81518785,4.2615,6.4052477,4.5105848,413.43690000000004,54.98532415,3.47211525,0.666255,3.0162442,0.03081345,11.8770932
2015-12-01,Daily,507.14584156,1,5.80549896,4.23795,6.39188835,4.48396375,412.57319,54.6729988,3.44871315,0.6623453,3.00734585,0.0307031,11.8312443
2015-12-02,Daily,505.9015069999999,2,5.83811085,4.2255,6.3674067,4.4868473,411.52144499999997,54.5166025,3.4346683,0.6603583,3.003626,0.030664,11.81627805
2015-12-03,Daily,511.28365869999993,3,5.7747713,4.251,6.3452558,4.5028719,416.56053999999995,54.84984465,3.4464313,0.6644161,3.00998445,0.03071425,11.84782895
2015-12-04,Daily,518.8593717300001,4,5.83323768,4.2155,6.37552245,4.6073311,424.52189000000004,54.39214515,3.4382777,0.6589809,3.01743025,0.0304886,11.7685679
2015-12-07,Daily,515.3566933100001,7,5.89520216,4.2065,6.35139485,4.5682595,421.197625,54.27601955,3.41173665,0.6564195,3.00410685,0.0303938,11.75903545
2015-12-08,Daily,521.96540451,8,5.90392121,4.2645,6.4153011,4.6278361,426.66337,55.0250996,3.4629909,0.6644595,3.028335,0.03075735,11.87883375
2015-12-09,Daily,524.85543638,9,5.91101093,4.2655,6.40123605,4.6521677,429.513855,55.0369348,3.4736759,0.6639635,3.03464725,0.03074785,11.8716974
2015-12-10,Daily,527.8640046900002,10,5.95284819,4.2585,6.46206145,4.68669255,432.48891000000003,54.94378,3.50162455,0.6613862,3.0353909,0.0304832,11.84232765
2015-12-11,Daily,528.5454027699998,11,6.01130882,4.2785,6.47850575,4.6789683,432.78377499999993,55.2036055,3.50309155,0.66319985,3.04140895,0.0306813,11.87235775
2015-12-14,Daily,534.7538810199999,14,6.02561472,4.3185,6.5593707,4.732213,438.11513499999995,55.72114585,3.56385465,0.6686228,3.0594039,0.03072575,11.95929465
2015-12-15,Daily,536.8132268200001,15,6.00601347,4.328,6.5625467,4.76664295,439.97180499999996,55.84300065,3.5764165,0.66938885,3.06972165,0.03076815,11.9889229
2015-12-16,Daily,531.63836983,16,6.01424653,4.309,6.4865542,4.7129689,435.2306,55.5982073,3.53965595,0.6665431,3.06385155,0.03064725,11.98609505
2015-12-17,Daily,531.7986369800001,17,5.97226958,4.3325,6.47362225,4.69578025,435.142965,55.8927691,3.5360136,0.6684255,3.058704,0.0308451,11.9947426
