date,frequency,sector,agriculture_forestry_and_fishing,mining_and_quarrying,manufacturing,electricity_gas_steam_and_air_conditioning_supply,water_supply_sewerage_waste_management_and_remediation_activities,construction,wholesale_retail_motor_trade_total,wholesale_trade_except_of_motor_vehicles_and_motorcycles,retail_trade_except_of_motor_vehicles_and_motorcycles,wholesale_retail_motor_trade_others,accommodation_and_food_service_activities,transportation_storage,information_communication,financial_and_insurance_takaful_activities,real_estate_activities,professional_scientific_and_technical_activities,administrative_and_support_service_activities,education_health_and_others,other_sector,total_outstanding_loan_financing
2024-03-01,Monthly,Bank-bank pelaburan / Investment banks,8.14416377,59.117856839999995,87.38782633000001,0.21493215,0.29539331,10.920540259999997,15.90153327,15.58165936,0.31987391,0.0,65.28942592,8.88126059,8.865358259999999,590.93784667,266.34291960999997,248.21452765000004,28.68987292,10.865511829999999,32.7838580300006,1442.8528274100006
2024-03-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3155.4381529100015,132.14367725,2632.450124219999,103.62834595999998,62.892827560000015,5606.749982830003,4154.360120539999,2134.534680139999,1463.9437208399997,555.8817195600004,1881.6867307699995,971.9326621099998,652.1644905200001,296.06086206,782.7295183300001,353.17385538999997,385.50504492999994,1150.3321855900003,966.6550635800158,23287.90364455002
2024-03-01,Monthly,Jumlah / Total,14059.472780950002,1738.6160392899997,57718.703087989976,4457.059512730001,2428.5299597799994,50512.38520910001,115612.38186313995,66769.02565666997,28569.348539860002,20274.007666609978,13188.369541239997,14165.76572492,7217.249947939999,11015.135639290002,62575.16085026,17033.23577204,7741.878565099999,12891.915696290003,1835.230350079888,394191.0905401399
2024-04-01,Monthly,Bank-bank perdagangan / Commercial banks,5373.278820290002,933.1613963999998,36236.48382995999,2069.05322928,1410.6021012399997,28610.53710917,71583.50520277997,42873.86399210996,15998.418110500003,12711.223100170006,8651.022093120002,7231.684780749999,2935.1927843,6260.510814050002,42539.70875217996,8920.81433994,4183.025828489999,5446.636413540001,587.9662308200495,232973.18372630994
2024-04-01,Monthly,Bank-bank Islam / Islamic banks,5662.745687409998,577.0883410799999,18952.178304549998,2373.414321029999,952.7764259899998,15716.091423770004,39833.85591120999,21925.38915237999,10879.630801100002,7028.83595773,2645.41699739,6069.2821750699995,3525.33428713,3930.9061796100013,19629.109410720008,7502.469694140001,3154.2217699699995,5985.8915490300005,259.422435070097,136770.20491317008
2024-04-01,Monthly,Bank-bank pelaburan / Investment banks,8.03515572,59.45470658,87.08415199,25.34256887,0.29533823,10.94679803,15.80158288,15.51016926,0.29141362,0.0,66.02276458,8.87041956,8.874884219999998,592.55967384,265.5433494,247.29490459000002,29.738400189999997,10.485720789999998,31.203892989999076,1467.554312459999
2024-04-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3133.30797477,134.23598385,2667.0192387900006,102.47731461999997,61.907754870000005,5795.9668395300005,4146.1742731700015,2124.4640916,1463.4112943400007,558.2988872300011,1887.6109744900002,928.5012406700001,664.4169093700001,275.8160944699999,784.6489375100002,343.54444286,386.9263595999999,1098.9854462600001,971.406138219998,23382.945923049996
2024-04-01,Monthly,Jumlah / Total,14177.367638189999,1703.9404279099997,57942.765525289986,4570.287433799999,2425.58162033,50133.5421705,115579.33697003996,66939.22740534996,28341.751619560004,20298.357945130003,13250.072829580002,14238.33861605,7133.818865019998,11059.79276197,63219.01044980996,17014.12338153,7753.912358249998,12541.999129620002,1849.9986971000326,394593.88887499
2024-05-01,Monthly,Bank-bank perdagangan / Commercial banks,5410.62841777,1021.9399156100002,35923.13878970999,2132.3939168199995,1412.5115482700005,28611.39742934,71875.38619345998,42991.03792941,15982.688687219994,12901.659576829989,8799.258577850002,7133.085599440001,3211.3059309399987,6289.829155530001,42311.24902017,8950.53185764,4181.70556847,5900.590743620002,577.3784198199282,233742.33108445987
2024-05-01,Monthly,Bank-bank Islam / Islamic banks,5661.026964630002,617.1142768999998,19385.544554039992,1920.481835700001,921.69222847,15990.98561172,40000.98122814002,22015.227225000024,10848.653785220002,7137.10021792,2686.0221515600006,6149.075059150002,3603.0686751999992,4009.8870449000005,19989.27704242,7539.905535179998,3140.2109539499997,5955.062001899999,262.7712362499442,137833.10640010994
2024-05-01,Monthly,Bank-bank pelaburan / Investment banks,1.91100875,61.07778723999999,87.59864303999998,25.39451028,0.29537128,10.95175079,15.927634479999998,15.69574995,0.23188453,0.0,32.30832007,8.968130380000002,5.33836934,637.30534302,266.32283642,239.53813067,30.58204416,10.86227303,31.215816519999635,1465.5979694699995
2024-05-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3150.1199128900003,141.50625829,2670.44413175,102.63241614000002,63.11189801,5842.7695545999995,4080.1067481900004,2045.8336651500001,1471.27495917,562.9981238700002,1883.6217744,946.3611305499996,671.39936719,296.5938248200001,783.65212774,346.67673383000016,390.6219582899999,1089.7865958499997,969.2896810299862,23428.694113569985
2024-05-01,Monthly,Jumlah / Total,14223.686304039999,1841.6382380399998,58066.72611853999,4180.902678940001,2397.61104603,50456.10434645001,115972.40180427003,67067.79456951002,28302.849316139997,20601.757918620016,13401.210823880003,14237.48991952,7491.112342669999,11233.615368270002,63350.50102675,17076.652257319998,7743.120524870001,12956.301614400001,1840.6551536197658,396469.72956760984
2024-06-01,Monthly,Bank-bank perdagangan / Commercial banks,5551.058175630002,985.4695901700002,36044.8658545,2155.90800726,1465.1329562600008,29439.799832439996,74477.03461963,45356.57920694999,16081.278029310004,13039.177383369999,8773.964654369998,7105.921705819997,3227.588097179999,6516.475015999996,42716.16094708,9046.232922340003,4213.892139329999,5883.49478989,589.7866904397961,238192.78599833982
2024-06-01,Monthly,Bank-bank Islam / Islamic banks,5848.798828709998,833.4066701099999,19608.64694031,1972.3834159999997,927.7027358800001,16024.61404597,40496.08586083002,22508.372029380018,10822.855305680001,7164.858525770003,2724.93702819,6147.7974338700005,3599.785142659998,4468.698567259999,19836.40601865999,7457.81218397,3180.10720347,6001.476029940001,263.1796842100157,139391.83779004004
2024-06-01,Monthly,Bank-bank pelaburan / Investment banks,1.50939203,59.22761857,90.13497661,25.352649630000002,0.29534471,16.407957370000002,17.39547486,17.18390653,0.21156833,0.0,32.15306571,9.00161506,6.279633769999999,669.6335885,271.28093261,240.35817826999997,30.740326589999995,10.82433705,32.447204149999834,1513.0422954899998
2024-06-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3146.5201767499993,143.07867082999994,2687.13403216,99.68028466000001,60.17779236999999,5841.072339679999,4096.96351274,2042.2145213799997,1486.3806756399995,568.3683157200003,1899.100441090001,949.9062463600002,683.1452316900001,298.58028439,729.04397651,353.85476527,399.70440220999996,1088.6539260799998,964.5539300000237,23441.17001279002
2024-06-01,Monthly,Jumlah / Total,14547.886573119997,2021.1825496799997,58430.78180358,4253.324357549999,2453.3088292200005,51321.894175459995,119087.47946806,69924.34966424,28390.72557896,20772.40422486,13430.155189360004,14212.627001109999,7516.798105299999,11953.387456149994,63552.89187486,17098.25804985,7824.444071599998,12984.44908296,1849.9675087998621,402538.8360966598
2024-07-01,Monthly,Bank-bank perdagangan / Commercial banks,5513.095060380002,997.2348416599999,35810.62531299999,1927.87507292,1470.2926519800003,29150.38387501,73562.70752715998,44472.14801541999,16089.951482989996,13000.608028749994,8749.355599169996,7098.238379619999,3242.0175395,5960.032960149998,42933.284191359984,9006.714373449999,4229.36935902,5879.53265796,572.0846906099177,236102.84409294988
2024-07-01,Monthly,Bank-bank Islam / Islamic banks,5795.447486599999,969.1458899600004,19827.731026870006,1864.8508569899998,941.44848073,15760.135034660003,40913.63467806,22653.900205020003,10884.614365090001,7375.120107949995,2687.7254478,6230.613199400002,2134.4827923000007,3960.8714159500005,20212.396584770006,7169.715697390001,3141.9494548699995,6115.198208620001,266.15409562003333,137991.50035059004
2024-07-01,Monthly,Bank-bank pelaburan / Investment banks,2.06383845,59.31070967,92.51219208999999,25.27595051,0.29537762,14.78674152,19.42524321,19.20722898,0.21801423,0.0,35.302265320000004,8.43327749,5.35151933,676.5417210099997,284.59746369999993,240.07270607999996,31.997196220000003,7.50594151,30.788238780000484,1534.26038251
2024-07-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3070.5130522499994,149.42981472999992,2668.7413516500005,100.69995532999998,61.04490357,5810.006590920001,4154.77961687,2071.2486869300005,1509.6593373299993,573.8715926099999,1908.6395538599998,955.5453910399998,697.1057862300001,299.23884376,722.78964885,347.27719301999997,411.39911321000005,1094.2510863199993,960.5005029399908,23411.962404549995
2024-07-01,Monthly,Jumlah / Total,14381.119437680005,2175.12125602,58399.60988360999,3918.70183575,2473.0814139000004,50735.312242110005,118650.54706529998,69216.50413634999,28484.443199639998,20949.599729309994,13381.022866149993,14292.83024755,6078.957637360001,10896.68494087,64153.067888679994,16763.779969940002,7814.715123319999,13096.487894409998,1829.5275279500056,399040.56723059993
2024-08-01,Monthly,Bank-bank perdagangan / Commercial banks,5528.649893960003,992.3354093000002,35868.41189326999,1912.0958682300004,1484.543739429999,29580.76315432,74176.75209984,45000.50654707999,16052.409250390005,13123.836302370008,8937.186006979995,7124.534155829999,3257.1154746200014,5984.9526611500005,43489.55590624,8941.917045529999,4262.75483478,5958.98202857,572.4346137498505,238072.98478579984
2024-08-01,Monthly,Bank-bank Islam / Islamic banks,5712.385877419999,990.62600323,19662.06097988,1819.5245222399992,972.3287387600002,16018.42992686,41310.0753556,22915.360098719997,10925.350309269998,7469.364947610004,2711.890888589999,6139.8830074299985,2118.826469879999,3856.4201145100005,20834.981157580005,7148.789113540002,3171.6405621100007,6101.0917966,269.1987602598965,138838.1532744899
2024-08-01,Monthly,Bank-bank pelaburan / Investment banks,3.51288806,59.39426584,84.77994594000002,25.27553271,0.29538113,19.39145886,14.980518110000004,14.655478130000002,0.32503998,0.0,38.71045228,8.428610619999999,8.60617259,688.1980743600001,294.74885956,240.35736817999998,30.45845158,9.32649227,30.768947530000105,1557.23341962
2024-08-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3054.949165630001,151.58926838000005,2722.72241303,98.72979723999998,60.701656090000014,5945.78853543,4155.042793299998,2066.2369905599994,1504.3977423999986,584.4080603400002,1898.8370041900002,972.0654106700003,783.95772311,298.74107484000007,715.0509749800004,350.40077113,411.0012170999999,1102.2896966199999,946.1726219599987,23668.040123700004
2024-08-01,Monthly,Jumlah / Total,14299.497825069997,2193.9449467500003,58337.97523212,3855.6257204200006,2517.8695154099996,51564.37307547,119656.85076684998,69996.75911448999,28482.48234204,21177.609310319982,13586.624352039995,14244.91118455,6168.5058401999995,10828.311924860005,65334.33689836001,16681.46429838,7875.855065570002,13171.690014060001,1818.5749434998143,402136.41160360974
2024-09-01,Monthly,Bank-bank perdagangan / Commercial banks,5434.334135089998,999.9850269899998,36466.07528910999,1904.8047727599999,1454.1423051000004,29862.465844870003,74790.52367192997,45118.89104986,16163.816301009989,13507.816321059981,8438.79190972,7134.641268920002,3284.657267670001,6344.76767865,43078.63982214,8965.618998009999,4237.774731999999,5946.08533591,569.0533792700444,238912.36143814
2024-09-01,Monthly,Bank-bank Islam / Islamic banks,4902.868835029997,962.0651829400003,19919.324626180005,1821.48344062,999.27052286,16258.650995859996,41586.41350214,23061.22649226001,11006.590531709993,7518.596478169995,2727.3569297999998,6175.63787923,2128.07790306,3852.7855655600006,21311.97234561001,7136.414969109998,3195.1913028699987,6117.680041690001,272.7761401098687,139367.97018266987
2024-09-01,Monthly,Bank-bank pelaburan / Investment banks,18.14790904,59.476152490000004,84.35669565,25.270589090000005,0.29534504,18.297168399999997,13.512880500000001,13.148137360000002,0.36474314,0.0,39.53338923999999,7.47458913,7.70501367,685.0027183800001,298.91370020000005,236.66780781,30.55162595,7.40745333,30.75974641999983,1563.3727843400002
2024-09-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3110.77359646,147.27411995,3027.042629989999,98.47555701,63.26731759,5970.722849439998,4325.1363699,2206.8880880500005,1536.3147287699996,581.9335530799999,1909.1775088600011,976.2690071300001,754.9771637800002,299.6884107799999,711.2839598200002,352.5298089,413.2085368500001,1101.8097022800005,934.6754803599943,24196.31201909999
2024-09-01,Monthly,Jumlah / Total,13466.124475619998,2168.80048237,59496.799240930006,3850.03435948,2516.9754905899995,52110.13685857,120715.58642447,70400.15376753002,28707.086304629982,21608.346352310007,13114.85973762,14294.022744410004,6175.417348180002,11182.24437337,65400.809827770005,16691.23158383,7876.726197670001,13172.982533210003,1807.264746159839,404040.01642424986
2024-10-01,Monthly,Bank-bank perdagangan / Commercial banks,5503.266168130001,916.6865442999998,36535.70972491999,1916.6277405100006,1475.9419862199993,29857.555913869997,74717.10273169,44893.80617039999,16175.848226410002,13647.448334880006,8554.21114688,7307.805270050001,3372.3544493700006,6448.355911350001,43668.235629380026,8929.36245729,4288.331677750001,5939.272004009999,570.4177006896934,240001.23705640977
2024-10-01,Monthly,Bank-bank Islam / Islamic banks,4950.763188739996,953.2678199799999,20012.661113399998,2093.3397235800003,1102.7578980500004,16391.889933100003,41977.04595589,23235.772275699997,11033.900723210001,7707.372956979998,2773.617160829999,6129.52047035,2133.59705286,3848.881844739999,21074.617472399997,7135.68852953,3256.70299554,6101.640492679999,276.18351488994085,140212.17516655993
2024-10-01,Monthly,Bank-bank pelaburan / Investment banks,16.09958387,59.43474192,79.79705863,25.27531932,0.29531815,17.575646289999998,14.68466537,13.29712683,1.19573835,0.19180019000000037,40.52752614999999,6.071328449999999,8.97659819,681.7803267500001,297.98809398000003,236.19878303,30.49253875,7.362414920000001,29.104010209999842,1551.6639539799999
2024-10-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3149.648994329997,150.69470742999994,3050.7659389799996,99.06886761999999,63.39513783,6006.595618349999,4380.397739490002,2248.5259446600003,1548.010667710001,583.8611271200007,1937.8793636600003,1002.6676687500001,760.8023376900001,301.7070294399999,662.4294344499997,343.25981042,416.74598334999996,1107.95189866,920.8867810500124,24354.897311500015
2024-10-01,Monthly,Jumlah / Total,13619.777935069997,2080.0838136299994,59678.93383592999,4134.3116510300015,2642.39034025,52273.617111609994,121089.23109244001,70391.40151759,28758.955355680006,21938.87421917,13306.235197519998,14446.064737600002,6275.730438109998,11280.725112279999,65703.27063021003,16644.50958027,7992.27319539,13156.22681027,1796.5920068397536,406119.9734884497
2024-11-01,Monthly,Bank-bank perdagangan / Commercial banks,5547.920248959998,933.6773832699998,36363.1381553,1945.0005025100006,1499.28649157,29550.359921579984,75001.56842465,44982.893555500006,16208.718003140004,13809.95686600999,9480.295922669997,7042.37840771,3313.3835301599993,6490.140231849997,44475.631703560015,8942.486939940001,4321.949718040001,5915.94072437,651.3343997601769,241474.49270590016
2024-11-01,Monthly,Bank-bank Islam / Islamic banks,4745.69014308,968.7428254100004,20235.509539470004,2115.0560295,1141.33618578,16709.891492870003,42224.60332205001,23325.908503270006,11027.701865780007,7870.992952999994,2811.448397459999,6273.115189130003,2177.6015277099996,3934.677346299997,21369.828670599985,7022.989638370001,3258.4786678999994,6139.88627809,247.28157722990727,141376.13683094992
2024-11-01,Monthly,Bank-bank pelaburan / Investment banks,19.88557824,59.51550028,80.07155435000001,25.260961390000002,0.29529312,27.45917269,15.999262090000002,14.629039120000002,1.17804007,0.1921829000000006,42.20065482,6.10118083,9.29193755,685.2479358799999,300.85623362000007,229.02133614,31.424846030000005,6.3912106500000005,39.120346400000244,1578.14300408
2024-11-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3142.28214933,149.7219424600001,3053.2386875800025,99.06882050000002,69.66809821,6000.874164459997,4470.369127959998,2310.28323406,1566.4185743199985,593.6673195799995,1924.7873528200003,1031.40103184,814.3823258600002,299.52478922,666.3040636799999,343.5284454199999,417.5399245200001,1083.41830239,909.5969883899779,24475.706214639973
2024-11-01,Monthly,Jumlah / Total,13455.778119609999,2111.65765142,59731.95793670002,4184.3863139000005,2710.5860686799997,52288.584751599985,121712.54013675003,70633.71433195003,28804.016483310006,22274.80932149,14258.732327769996,14352.995809510003,6314.659321279999,11409.590303249994,66812.62067146,16538.02635987,8029.393156490001,13145.6365155,1847.3333117799484,408904.47875557
2024-12-01,Monthly,Bank-bank perdagangan / Commercial banks,5570.16561734,914.5548977900002,36368.982193259995,1955.4056626600013,1472.7527158900002,29618.65828325,75947.95436137,45741.81608978001,16235.163438769992,13970.974832819993,9349.141037340003,7153.098238420001,3465.44890173,7870.804408729996,44738.22865456002,9062.027852850002,4425.24399266,5929.13456702,639.1832067698706,244480.7845916399
2024-12-01,Monthly,Bank-bank Islam / Islamic banks,4795.756554979997,987.8388679699998,20596.607344270007,2132.915032510001,1152.21153726,16674.499398400003,43014.88542004002,23684.29586023001,11047.216844980001,8283.372714830002,2778.7512869199986,6450.715588240002,2205.90935104,4110.940840029999,21725.30256060999,7028.951780859999,3279.6680493900008,6216.280480029998,250.82291026011808,143402.05700281012
2024-12-01,Monthly,Bank-bank pelaburan / Investment banks,22.616413549999997,58.8477491,80.31608159999999,25.2752932,0.29532433,39.5788239,14.24265764,12.897264669999998,1.1563851200000002,0.1890078500000012,48.784217809999994,16.49422903,9.384267370000002,679.3117032200001,301.2958385200001,228.16671502999998,31.528611989999998,6.13704977,39.05885759999933,1601.3338336599995
2024-12-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3199.453704939999,156.68205865000004,3215.14279798,110.6414288,67.95563039,5279.487301000002,4585.503677999999,2381.4848210199993,1601.47273928,602.5461176999997,1935.34933836,1053.38250361,903.28990688,226.16726513,604.4814290799999,342.06803646,412.65353781,1115.6964759299995,899.2738379599796,24107.228930979978
2024-12-01,Monthly,Jumlah / Total,13587.992290809998,2117.92357351,60261.04841710999,4224.237417170001,2693.21520787,51612.223806550006,123562.58611705,71820.49403570002,28885.009408149996,22857.082673199984,14112.025880430003,14673.690559300005,6584.032427019999,12887.224217109993,67369.30848277001,16661.2143852,8149.094191849999,13267.248572749999,1828.3388125900528,413591.4043590901
2025-01-01,Monthly,Bank-bank perdagangan / Commercial banks,6699.965737160002,927.2372751900001,36246.04720131,1962.9575148900003,1488.3863026699994,30246.925055620002,75175.64291868999,45242.30012933,16238.448951689994,13694.893837670003,9358.365950429998,7155.185025690001,3521.8157271700006,7757.132061940001,45300.49357074002,8952.019637599999,4518.4398270599995,5898.055725170001,634.8380186802533,245843.50755001025
2025-01-01,Monthly,Bank-bank Islam / Islamic banks,4742.93975854,989.1181919899999,20720.1303246,2131.321682360001,1175.9277836799997,16676.50546782,42775.341014690006,23684.569350539998,10984.81366914,8105.957995010009,2814.96391558,6538.60827754,2192.76528103,4162.953025850001,21777.994221309993,7128.252607030002,3276.1270435000006,6238.062818020001,245.50018170004478,143586.51159524004
2025-01-01,Monthly,Bank-bank pelaburan / Investment banks,24.14410486,58.90470338,81.82071892,25.27559764,0.29532744,39.68264421,34.874477420000005,33.42095144,1.2662268900000002,0.18729909000000333,51.06796387999999,16.5266942,13.12923282,606.32926255,308.32154384000006,225.60006934999998,31.483122150000003,7.472999730000001,37.326713219999874,1562.2551756100002
2025-01-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3064.22427893,150.16678213,3225.5060923299984,103.47400299,59.11484704,5292.133856700003,4610.152974339998,2401.2757360599985,1620.25336959,588.6238686899997,1934.38751378,1061.5323066800001,884.9818752699998,199.99310372000002,604.5715961500001,345.32503111999995,419.5646658299998,1104.79828065,875.6065774599992,23935.53378512
2025-01-01,Monthly,Jumlah / Total,14531.273879490003,2125.42695269,60273.50433715999,4223.028797880002,2723.72426083,52255.24702435001,122596.01138513998,71361.56616737,28844.78221730999,22389.66300046,14158.785343669999,14771.852304109998,6612.692116290001,12726.407454060001,67991.38093204002,16651.1973451,8245.61465854,13248.389823570004,1793.2714910602663,414927.8081059803
2025-02-01,Monthly,Bank-bank perdagangan / Commercial banks,6640.61414922,891.9024715699996,36199.48820597999,1954.21120983,1457.6536431199995,30285.302439299998,74539.33191927003,44566.81093398003,16248.299799550005,13724.221185739996,9037.970359960002,7156.117572170001,3473.9233067899995,7194.08970558,45288.7320002,8964.68622571,4471.260638490001,5927.53029142,639.610836649983,244122.42497526
2025-02-01,Monthly,Bank-bank Islam / Islamic banks,4907.880280090001,978.4990159500001,20882.01239276,2106.59876515,1195.2163851699997,16768.456115349993,42998.36123045999,23807.101923109993,11064.887302370005,8126.372004979989,2845.6656696800005,6692.228624409998,2101.275875970001,4057.1840409700008,22063.821835900002,7141.00860154,3296.0885477599995,6227.1072774099985,243.80099521993543,144505.20565378992
2025-02-01,Monthly,Bank-bank pelaburan / Investment banks,23.902555,58.97435209,81.88138328,25.25614082,0.28942947999999996,38.727046980000004,17.16463016,11.50859412,0.45504847,5.200987570000002,50.91559926,16.357793570000002,11.24994948,593.8341905300001,311.99872413,225.2269354,31.097398719999997,7.1947904,37.31069265999963,1531.3816119599999
2025-02-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3048.269833239999,159.41816820999998,3242.609021069999,104.71588009999994,63.77919728000002,5305.320786189998,4655.26669037,2419.58143566,1648.5237440700002,587.16151064,1962.5198062000006,1085.9712448699997,885.8168648100001,207.07264655,604.8279100100001,340.38714330999994,421.21387355999997,1105.4153602300003,861.6972019300374,24054.301627930035
2025-02-01,Monthly,Jumlah / Total,14620.666817550004,2088.794007819999,60405.99100309001,4190.7819959,2716.93865505,52397.80638781999,122210.12447026002,70805.00288687003,28962.165894460006,22442.955688929986,13897.071435100002,14950.67523502,6472.265997050001,12052.180583630001,68269.38047024,16671.308905960002,8219.660458530001,13267.24771946,1782.4197264598915,414213.31386893993
2025-03-01,Monthly,Bank-bank perdagangan / Commercial banks,6713.802142950001,891.2592173300001,36363.79328778999,1960.9272503000002,1478.4117966100005,30195.72886497001,75489.65420947,45230.03029835001,16376.232012570006,13883.391898549984,9152.966728510002,7082.22641882,3411.8125175699997,8225.013385230002,45623.27116928002,9062.284014199997,4505.953706709999,5875.20260831,655.0308990699123,246687.33821711998
2025-03-01,Monthly,Bank-bank Islam / Islamic banks,4986.775407799999,1060.97429842,20875.70211014,2092.9753266100015,1193.1883777400005,17106.872420949996,43203.54036697999,23952.61629209,11045.806638280003,8205.117436609995,2926.509391080001,6625.672098870002,2202.0019763400005,4351.8903016799995,22676.68972570001,7137.563176930002,3309.76151373,6270.436685619999,244.75070751004387,146265.30388610004
2025-03-01,Monthly,Bank-bank pelaburan / Investment banks,24.40748807,58.953596,84.18944725,25.108569560000003,0.28960316999999997,37.14686499,17.11934467,11.569289679999999,0.34699999,5.203055000000001,53.79613912,16.71608668,11.81196087,586.0132177999998,329.8106106,233.12249720999998,18.65162661,7.21763412,37.316183299999466,1541.670870019999
2025-03-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,3026.5252659399994,159.38788636999996,3281.0650927600022,103.18923235000003,60.23167568000001,5289.367029050001,4758.789988380002,2482.2679910000015,1663.501841010001,613.0201563699993,1964.0455884299997,1141.2114421899994,895.7054943400001,222.54469098000007,560.4185418800001,335.0777876199999,419.6909374899998,1061.28128868,850.9011656300027,24129.433107770008
2025-03-01,Monthly,Jumlah / Total,14751.51030476,2170.57499812,60604.74993794,4182.200378820002,2732.1214532000013,52629.11517996001,123469.1039095,71676.48387112001,29085.887491850015,22706.732546529965,14097.317847140002,14865.826046560001,6521.331949120001,13385.461595690002,69190.19004746003,16768.04747596,8254.05778454,13214.138216729996,1787.9989555100328,418623.74608101003
2025-04-01,Monthly,Bank-bank perdagangan / Commercial banks,6636.591114250002,938.14056765,37028.63830173,1932.83140411,1493.670407300001,30128.719569509994,75032.49966371003,44989.928503500014,16233.901393300006,13808.66976691001,9512.897039209998,6982.801280229996,3509.37332249,8406.813901629996,45140.920047819985,8919.563021629996,4487.024271479999,5922.09744072,667.1783945699572,246739.75974803994
2025-04-01,Monthly,Bank-bank Islam / Islamic banks,4995.643792329999,1077.0750980399991,20847.559975779997,2206.776127730001,1199.0782709900002,17188.300859130006,43236.657127700004,23985.118040520007,11120.778608389994,8130.760478790005,2947.9780528099986,6700.8150604,2185.0899960099996,4532.19622285,22638.307756770002,7127.330533289998,3317.5731848100004,6225.550405820001,250.77508964011213,146676.70755410008
2025-04-01,Monthly,Bank-bank pelaburan / Investment banks,22.52217115,59.12447446000001,83.19736253999999,25.10176605,0.28950741999999996,41.04011199999999,16.22082845,10.678626809999999,0.33983885999999996,5.20236278,90.66302939,16.665820309999997,9.52045717,555.5023311599997,389.59780739999997,232.42535128999998,19.28331006,7.437077009999999,36.00102426000035,1604.59243012
2025-04-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,2920.6718446899995,160.22340563,3304.071463050001,122.94961279,61.69644358999998,5213.160755019997,4788.256591000002,2515.8934253300017,1654.90865952,617.4545061500003,1970.297984249999,1156.5621969100005,891.5630794999998,220.55654268,561.19991865,331.27722420999993,413.63710754999994,1083.1717211700004,839.8521693199946,24039.14806000999
2025-04-01,Monthly,Jumlah / Total,14575.428922420002,2234.5635457799995,61263.46710310002,4287.65891068,2754.734629300001,52571.22129565999,123073.63421086005,71501.61859616001,29009.928500070007,22562.087114630034,14521.836105659999,14856.84435785,6595.546855170001,13715.06899832,68730.02553063998,16610.596130419995,8237.5178739,13238.256644719999,1793.8066777900094,419060.20779227
2025-05-01,Monthly,Bank-bank perdagangan / Commercial banks,6700.697062339997,926.7989700300002,36995.01423841999,1887.2526721899992,1478.6446348900001,30462.845259240003,75228.47007396,44975.46799616999,16333.649047960007,13919.353029830003,9633.958198470002,7004.223315309998,2850.4799799899997,8527.46998148,45210.11315998002,8927.453796900001,4676.338464899999,5834.431262959999,670.1040575698426,247014.29512862983
2025-05-01,Monthly,Bank-bank Islam / Islamic banks,4941.08759994,664.1295518099998,20810.541734290007,2307.73191301,1207.8499249300005,17665.803001649998,43297.04349718001,24208.95539316002,11034.082230869997,8054.005873149996,2951.47009579,6761.059033179999,2227.15910171,4976.415549199995,22613.11817139,7173.612856610002,3310.22857982,6248.56874607,252.50817600995651,147408.32753259
2025-05-01,Monthly,Bank-bank pelaburan / Investment banks,22.635022560000003,59.17754308999999,83.00350129999998,24.795705390000002,0.28954198,41.018880659999994,16.19089706,10.672383550000001,0.32069823999999997,5.1978152699999995,92.9964772,16.614108809999998,12.422709529999999,556.1438802800001,400.5619063500001,232.82836053000005,19.4730045,7.565116970000001,35.99067114999957,1621.7073273599997
2025-05-01,Monthly,Institusi kewangan pembangunan / Development financial institutions,2969.303270529999,157.38377628000003,3303.1755501600005,124.6284365,61.484890629999995,5233.340596280001,4782.899249460001,2521.923544370001,1649.3534452200001,611.6222598699997,1956.4252552399998,1190.5826237099998,868.1949162,217.26689983,559.1596671300001,323.84771218,405.83136084000006,1101.1416757499999,834.5823591399967,24089.248239859993
2025-05-01,Monthly,Jumlah / Total,14633.722955369993,1807.4898412100001,61191.73502416999,4344.408727089999,2748.2689924300007,53403.007737830005,123324.60371766002,71717.01931725001,29017.40542229,22590.178978120006,14634.8500267,14972.479081009997,5958.2567074300005,14277.296310789996,68782.95290485001,16657.742726220004,8411.87141006,13191.70680175,1793.1852638699347,420133.5782284399
2025-06-01,Monthly,Bank-bank perdagangan / Commercial banks,6663.330510919997,924.77365296,37137.44559497999,2023.8506027299995,1474.1227937399995,30696.061819520004,76051.75205627001,45560.90078214,16425.61313393001,14065.238140200003,9888.36762466,7071.43245128,2961.8012164099987,8668.74150711,46759.77945778001,9084.549977890001,4720.78836316,5830.742243649998,708.1135280197195,250665.65340107976
2025-06-01,Monthly,Bank-bank Islam / Islamic banks,4993.301186379998,641.71199932,21335.553566389997,2345.1598359900004,1117.6426243900005,18082.910054689997,43450.68709137,24319.15167428,11061.0071662,8070.528250889998,2973.1466257199995,6847.266747500001,2214.66525344,5496.347176169997,23543.476529139996,7183.930011650003,3379.6803684000006,6289.020022289999,247.62318443018012,150142.12227727016
